"intStCode","strStName","intClassCode","strClassName","strFormCode","strFormName","strMacroCode","strMacroName","intEcoSysCode","strEcoSysName","intAcres","intSqMiles","numPercent"
"41","Oregon",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M050","Southern Vancouverian Lowland Grassland & Shrubland",7604,"North Pacific Herbaceous Bald and Bluff","71491.71351817716","111.70580237295547",".113700"
"53","Washington",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M050","Southern Vancouverian Lowland Grassland & Shrubland",7604,"North Pacific Herbaceous Bald and Bluff","22162.09092652464","34.62826707294388",".048600"
"53","Washington",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M050","Southern Vancouverian Lowland Grassland & Shrubland",7603,"North Pacific Hypermaritime Shrub and Herbaceous Headland","3237.62412905256","5.05878770168102",".007100"
"41","Oregon",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M050","Southern Vancouverian Lowland Grassland & Shrubland",7603,"North Pacific Hypermaritime Shrub and Herbaceous Headland","4995.21057581052","7.80501652476009",".007900"
"53","Washington",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M050","Southern Vancouverian Lowland Grassland & Shrubland",5505,"Willamette Valley Upland Prairie and Savanna","16182.78316902312","25.28559870178054",".035500"
"41","Oregon",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M050","Southern Vancouverian Lowland Grassland & Shrubland",5505,"Willamette Valley Upland Prairie and Savanna","257243.44808371404","401.94288763369493",".409200"
"06","California",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M050","Southern Vancouverian Lowland Grassland & Shrubland",5505,"Willamette Valley Upland Prairie and Savanna","942.95413567680","1.47336583700560",".000900"
"56","Wyoming",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","8.22860920284",".01285720187953",".000000"
"40","Oklahoma",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","2745540.17742697212","4289.90652726050729","6.137200"
"46","South Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","15749.11322454912","24.60798941353504",".031900"
"31","Nebraska",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","3754367.22090546948","5866.19878270699991","7.584200"
"08","Colorado",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","27913.88875930980","43.61545118673535",".041800"
"20","Kansas",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","5452865.80413658200","8520.10281902470650","10.355200"
"29","Missouri",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","187.70124776208",".29328319963036",".000400"
"38","North Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","1015.45485459912","1.58664821032254",".002200"
"48","Texas",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","5769349.01142513108","9014.60783041662211","3.358500"
"35","New Mexico",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7302,"Central Mixedgrass Prairie","46.03573256724",".07193083213683",".000000"
"27","Minnesota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","1.55676390324",".00243244359883",".000000"
"30","Montana",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","16598371.07836614408","25934.95481013368686","17.638000"
"31","Nebraska",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","1022162.95025818116","1597.12960978989847","2.064800"
"08","Colorado",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","23940.36009371136","37.40681264669312",".035900"
"49","Utah",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","9152.65977683460","14.30103090140695",".016800"
"46","South Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","17182631.02070257236","26847.86097004092387","34.814900"
"19","Iowa",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","697.65262349484","1.09008222421853",".001900"
"38","North Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","7878166.74776617356","12309.63554347320677","17.411100"
"56","Wyoming",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7306,"Northwestern Great Plains Mixedgrass Prairie","6529419.19404100560","10202.21749076247020","10.430600"
"56","Wyoming",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",5805,"Northwestern Great Plains Shrubland","416.32314669504",".65050491671568",".000600"
"46","South Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",5805,"Northwestern Great Plains Shrubland","209332.03740791316","327.08130845221747",".424100"
"30","Montana",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",5805,"Northwestern Great Plains Shrubland","367352.24698566264","573.98788591922738",".390300"
"38","North Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",5805,"Northwestern Great Plains Shrubland","254508.65869540800","397.66977921443600",".562400"
"46","South Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7308,"Western Great Plains Foothill and Piedmont Grassland","18424.52318968872","28.78831748409574",".037300"
"31","Nebraska",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7308,"Western Great Plains Foothill and Piedmont Grassland","18.01398230892",".02814684735789",".000000"
"48","Texas",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7308,"Western Great Plains Foothill and Piedmont Grassland","65.38408393608",".10216263115086",".000000"
"56","Wyoming",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7308,"Western Great Plains Foothill and Piedmont Grassland","34137.83084446332","53.34036069485769",".054500"
"40","Oklahoma",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7308,"Western Great Plains Foothill and Piedmont Grassland","2177.24551610280","3.40194611893510",".004800"
"08","Colorado",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7308,"Western Great Plains Foothill and Piedmont Grassland","930442.86897614676","1453.81698278568867","1.396600"
"35","New Mexico",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7308,"Western Great Plains Foothill and Piedmont Grassland","130913.39170484796","204.55217454029657",".168200"
"20","Kansas",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","298015.98428894292","465.64997545482339",".565900"
"38","North Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","40877.50657127592","63.87110401807814",".090300"
"27","Minnesota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","1.77915874656",".00277993554152",".000000"
"48","Texas",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","36086.67685647648","56.38543258865016",".021000"
"31","Nebraska",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","579691.95225463548","905.76867540438441","1.171000"
"19","Iowa",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","15.56763903240",".02432443598830",".000000"
"08","Colorado",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","108.08389385352",".16888108414734",".000100"
"56","Wyoming",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","2.22394843320",".00347491942690",".000000"
"46","South Dakota",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","46191.63135240732","72.17442398865569",".093500"
"30","Montana",2,"Shrub & Herb Vegetation","2.B.2","Temperate Grassland & Shrubland","M051","Great Plains Mixedgrass & Fescue Prairie",7311,"Western Great Plains Tallgrass Prairie","2.22394843320",".00347491942690",".000000"
